aweme_id,comment_count,digg_count,download_count,share_count,duration,comments
7213761915842202926,29477,9643855,57521,183003,18352,"['the king', 'Bro needs to show breaking bad how to do a transition', 'COULDNT HAVE DONE IT WITHOUT ZACH', 'Is everyone just going to ignore his hands bro ', 'woah', 'IS NO ONE TALKING ABOUT HIS VAINS', ""ofc he wasn't just gonna react"", 'you should make transition videos', 'Since when were your hands so VEINY', 'So good, and the perfect way to collaborate!', 'bro are we gonna ignored that he is turning old now ', 'I used to watch all of your videos', 'bros been practicing since vine ', 'he started transitions ', 'Will always be the best at transitions', 'Bros not letting ANYONE steal his title', 'PERFECTION 1 MILLION LIKES PLEASE!!!', 'The goat himself', 'nah bros hands look crazy', 'why is nobody talking about the veins in his HAND GOD DAYMN', 'dachte er macht duett', ""I'm CALLLING for your extended car insurance..."", 'Naw this is crazy', 'SO GOOD', '@thescumbagdad this felt personal ', 'King Undertimes Toy Car', 'what just happened----', ""man's said your transition? \\nnahh mine "", 'YOUR ALIVE!?', 'Is no one gonna talk about his hand veins', 'Bro i thought he was reacting to a tiktok', 'the owner of transitions ', 'remind me if it has the 10million likes', 'Reaction to mine next ', 'Bro had such veiny hands', 'Bro this mans hand gah damn ', 'Are we not gonna talk abt how veiny his hands are', 'Actually insane. ', 'I have seen to many transitions', 'NO ONE TALKING ABOUT THE VEINS ON HIS HAND', 'Bro I cant imagine a better trick ', 'Bro been working out while doing a transition', 'Is everyone ignoring how insanely vascular his hand is', 'Bros been undefeated since he started', 'Is no one gonna talk about his hands veins', ""You guys were talking reckless in the comments of that last vid and he didn't let it slide "", 'Yall forget the King owns the transitions', 'my brain is NOT braining right now ', 'Im so confused ', 'smooth']"
7211895879031098667,2711,993906,6434,3386,18900,"['So does this confirm Zack king lives in the monsters inc universe', 'Just only the ohio Joke was good', 'Ah dang I think were in Ohio again ', 'Nah no way he said that', 'Ohio lol', 'I love Ohio door ', 'Beatrice library I suppose', 'When you going to do the transition trend???', 'Ohio door:', 'There is 50 states and you pick Ohio', 'il est trop fort wsh', 'This happened more than once?', 'only in ohio', 'Thousand Oak Pine ', 'Yeah Ohio!!!', 'Fresh ah ah comments', 'These NPCs comments ', 'U could make good movies ', '@Mylan bros in ohio', ""big fan I'm from nepal sir "", 'OXFORD IS CALLING ', 'Transition God', 'monsters inc', '182 omggg', 'I am for Bangladesh you are most dangerous editor ', 'howls moving castle', 'Neo needs to do his Superman thing again.', 'swag like ohio', 'Oh, darn it', 'Okay good now do ohio things', 'MONSTER INC REFERENCE ', 'I wish Ikea could be upgrade like this ', 'who told him Ohio jokes are funny', 'average door from ohio', ""j'adore l'ide "", ""can't have jack in Ohio "", 'Pov you watched locke and key', 'Only in ohio bruh ', 'Front door Only in Amerika!', 'DOWN IN OHIO', 'You guys are alone', 'Back in Ohio', 'Ohio sneaky sneaky', 'dude pulled a matrix', 'Zach is just Zach.', 'mr bricolage et leroy merlin sont en train d ecriree....', 'again? this has happened before?', 'OHIOOOO']"
7210172120469441838,3281,2519097,4445,5287,27945,"['eu vi esse vdeo e do nada o resultado aparece no outro vdeo', 'Ive watched you do magic tricks for years', 'Gigem', 'Zack King  After This Can You Make A Video Like The One I Just Posted ', 'i thought that was the trick', 'respect for the immediate check up on the employee', 'Hope he is ok, we love your team members', 'The fact it was still a loop-', 'this is a sick edit dude', 'o video de baixo era o resultado KKKK', '@lily._.murph I THOUGHT THIS WAS PART OF THE MAGIC TRIXK', 'Douse skunks??? I think I meant people ', 'say hello to me please ', ""He's goated"", 'I thought that was apart of it ', 'T thought u did it on purpose', 'Most liked comment', ""I can never tell if it's supposed to be apart of the video or not"", 'lol the fall', 'thought this was part of the script', 'I feel bad for him plus I thought this was supposed to be happening.', 'Does anyone else notice he immediately sees if his worker is ok', '', 'Bloopers', 'pranked someone in the prank ', 'Nice edit', 'Bro just died', 'wait did yall realise there is still a loop?', 'what just happened', ""I swear that was staged but it's real I hope and glad u ok bro ...... glad u safe Brantford Ontario Canada"", 'first!', 'This felt like The Office', 'THE FALL', 'Bruh this was better than the actual seen', 'He is so good i thought that was supposed to happen', 'Hi', 'That could have been the trick', ""why don't you guys make cartoons"", 'Omg first good', '@M<3 @s i was still waiting for the transition ', 'bro it looked natural and part of the trick ', 'patience', 'I thought it was a part of the magic trick', 'I was like lol what a good magic trick until I realised they were being serious', 'I was living a lie?', 'im sorry crew ', 'was that apart of the trick?', 'that was soo funny', 'why the red paint its looks like ketchup?', 'I was in like 2nd grade when he was trending, time flies by and here I am freshly graduated']"
7257273804513152299,780,210192,441,11825,60567,"['Adopt me plz', 'it\\\'s bubba\\\'s voice ""Oh My God""\\nJD please come to malawi and buy me a car', 'Wow thats the first car that I actually want beautiful car', 'Love how kids know at that age what they want. Like the kid was like not the bmw', 'ion think those cars exactly appreciate but aye its still cool', '@Jason Derulo I mean I just want my dream car. Chevy Camaro ZL1. You feeling generous . #LetMeShootMyShot', 'Its the name plate with Bubbas name for me ', 'starting them young. cars...... now go classic.', 'super', 'Bubba Oh my gosh!', 'Motivation at its finest. This is achievable !', 'I had the same reaction to the Ferrari as Bubba ', 'In this life ehnn, have money o ', 'Bro just like that ? ', 'Can l be Bubbas driver and Au-pair please @Jason Derulo', 'this looks awesome!', 'may this kinda blessings locate me and more', 'Love it!!', 'what does investment car mean ?', 'I mean.. I only need a car thats $50k. Dang..', 'Omo!!!! All i can say isss LTP breeefff dont suffocate us', 'Heri yeye Wueh ', 'bubba said oh my gosh', 'The oh my goshhhhh', ' did he just say omg to the ferrari  that baby got taste ', 'its ""oh my gosh"" for me', 'Curious how its an investment when the car value depreciates quickly', 'Deadly plates', 'super', 'Jason when we get updated about your new album??', 'wakenya kila mahali', 'u not alone.', 'much love from Uganda dawg ,my dream is to meet u one day ,and yeah i will appreciate so much if u do me avideo thank u so much', ' Bora uhai manze', 'cha muhimu ', 'Fantastisk ', 'Dites juste  amen et que Dieu nous donne a. Un jour', '@Saf cherchons largent', ' My kid does want a car that has doors that open that way!!!', '   ', 'super', 'colooo', '   ', '    ', '', 'A car that appreciates in value', '', '', '  ', '']"
7255463631679130922,1602,160404,267,31694,5107,"['nice', 'Hiiiiiii ur my idol', 'Good morning how are you Jason', 'hey', 'Wow cool ', 'Nice one ', 'nice', 'Early', 'Hii', 'CUTE', 'Jason King face so fun', 'hiiii', 'still cute', 'Hiii', 'Cute ', 'Jason ', 'Here early?', ' u guys look amazing  ', 'What song are we getting for July?', 'you still look beautiful', ""don't do it to the baby"", 'cute as always ', 'u both are cute', 'oooo jason', 'hoo my god', 'Awe him so cute ', 'This app.dnt worry Jason u still have a long way to go.relax', 'cutie ', 'grettings from colombia Jason', 'A follower is allowed', 'Lovee', 'Wow so cute ', 'too stinkin cute!!! ', 'OMG so cool!!!', 'Xavi Simons, is this you', 'look at the little one', 'very nice', 'omg', 'I love ur music and vids ur an amazing dad', 'I SAW YOU IN CONCERT AT ETSU EARLIER THIS YEAR', 'cuteness overload!!', 'very nice', 'nice ', 'This is a nice video.', 'Absolutely mesmerizing! ', 'nice video  ', 'very nice', 'cute ', 'nice', 'super broo']"
7253164573749071150,658,201642,206,40680,42467,"['Hiiii!', ' Easyy ', 'bahaha ', 'Hes the cutest!', 'rebel ', 'So cuteee', 'good boy ', 'Hes so cute', 'Smart he was watching while drinking it ', 'I love the dirty side eye he gave you when you left . ', 'Hi Jason Derulo, I love your songs.', 'He eat the plastic?', 'Nuh.the boy is safe! Blame the straw  I mean whod know ', 'Early! Hiiii!', 'cutest ever', ""It's the wipe mouth for me"", 'Its wiping off the evidence for me ', 'Not him too ', '2 mins also he ate the whole thing', ""He's like how can you ask me to do something like that "", ""He couldn't wait dad "", 'Wow hes so slick ', 'You go boy ', 'The look of The audacity! ', 'Hes definitely your son!! ', 'that was Jason King actually do his character ', 'the ending though ', 'His face says it all how dare you say this to me ', 'Hahahah this was cute', 'Second person to like', 'the way he wipes his mouth before daddy came back ', 'In Bubbas defence I didnt hear the word dont I also just heard Drink it ', 'And RARRY', 'Appreciate)) @Bonnie', ' well we know he didnt listen ', 'I know he will Jenna always cooks with him ,he loves food', 'Rebel like his daddy ', 'He wiped his mouth and everything ', ' All that goodness in his face. ', 'bubba has been my nickname for 18 years', 'King was not about to miss the opportunity to take a sip ', ' Kid is a good actor', 'Noooo the baby', 'He didnt even hesitate! ', 'The way he wiped his mouth after ', 'You will be missed ', 'what happened to the cup..where did go???', 'My country Pakistani to A1 video mere name ki Tariq lound kly video', 'Aww he falls asleep ']"
7252383358477536555,1194,235913,7262,14555,7334,"['but why ', 'Awesome ', 'RULE NO. 1. get your kid away from wild animals. ', 'He said ', 'ouch! ', 'that hurts ', 'U want to tell me that u never anticipated danger from a wild animal. Barbaric act', 'I jumped', 'Oh no', 'rip', 'part 2 please', 'Oh dear! ', 'lol', 'those who watched more than 10 times, gather here', 'omg  Hi', 'Bambi Fury with a KO performance.. ', 'Hi', 'just dey play ', 'Who was even recording', ""what's going on here"", ' prepare yourself', 'Glasgow kiss by Drew McIntyre ', 'My husband said our son was fine when he took him out and he got bitten by a spider. I only knew he went to hospital when they got home.', 'hello Mr savegge love ', ""You betcha! Mom's going to love this one. "", 'was that kid hurt', '@JENA would flip out!!!', 'wow very adorable where are those comments?', 'bro its been years since u pop up on my page', 'godamnn', 'parents carelessness ', 'my beat iv da best we love u all ugandans', 'Jason', 'sorrow from smile dad', 'Anyone else hear what sounds like a doppler in the background?', 'I had the same reaction', 'Derulo', '10th comment', 'hope kid is safe', 'Mom loved the video indeed ', 'my phone even feel that knock', 'my heart skipped a beat ', 'did the kid survive or it was fatal', 'that got to hurt', 'gotta call 911 for de kids sake safety lol', 'Papa Jason is on the way', 'is the goat okey', ' cameraman come to my office', ' Oho no', 'this is not what snow white lead me to believe wildlife would be like ']"
7252024852524174634,2171,2383078,1535,33679,40334,"['Who also waited for Jason to ask them how much money they get from their jobs and give them money..', 'I thought he was to give them some money haiya Jason why you like this ', 'bro asked how big the building is that he lives in', 'They so brave and its summer we need some more music', 'He sounds danish', 'Best Day at work ', 'Legend brother @Jason Derulo hopefully your windows are nice and clean ', 'I was just gonna say that', 'dayum Pedro! ', 'Jason youre such a great person', 'I thought Jason derulo was Paul pogba with his hair', 'Oh wow 87 floors  i might go 87 floors to meet you though ', 'nice', 'He might still have given them without showing us', 'Im always impressed by skyscrapers and construction workers too', 'please sport me @p RANA gaming', 'Mad respect taking time out and showing respect', 'Creative mind', 'imagin Jason answers me @Jason Derulo', ' nice this video', 'plz need your spot ', 'Please tell me you give them some  ', 'WoOW nice job enjoy your view ', 'I was waiting gor bro ti give them retirement money lol', 'that guys new zealander. 100', 'love it.', 'I miss doing swing stage work, gorgeous views and good pay.', 'I hope u give them a tip or take them out somewhere ', 'hope u gave them a tip for therw hard work', 'Please sport me ', 'No i wanna know how much they make for that ', ""To meet you would be an honor. Jason Derulo, you're my comfort artist!!!"", 'You in new Zealand bae?', 'please sir support me', 'I fr thought you were gonna give them some money', 'they are taking a big risks', 'Havent seen this man since 2020', 'i could absolutely never', '@alanaa  @ its jason derulo', 'Bro discover people doing work and was amazed', 'my fear of heights could literally never.', 'man I love the kiwi and Australian accents always feel comfy to me', 'please support me', 'hard work be safe', 'Aye aye ayeee my name is Pedro', 'when a millionare sees actual hard workers', 'Respect guys!!!', '@ Jason derulo']"
7250933030615911722,3245,426241,1190,14242,38900,"['God bless you all', 'i miss him bro, he got me into the gym and he inspired me. Rest in peace Jo. ', 'Rest in peace with the legends ', 'i cant belive it he was younger than me', 'We came down from heaven to try to get into heaven.life is craxy', 'RIP to the KING Brazza!! He will be so missed ', 'Im so sorry.. life is way to short', 'RIP king of the gains ', 'Rest In Peace Jo, you will be missed for all eternity!', 'God bless you Amen', 'Jo was an inspiration to millions and will always be, RIP LEGEND ', 'R.IP legend you inspired me to build my body', 'I was only just watching his Snapchat storys dont feel real RIP ', 'Whats the cause of his death ?', 'R.I.P ', 'RIP BROTHER. What a inspiration to so many.', 'rip  ', 'Rest in gains brother u will be remembered as a great and inspiring guy rest in gains brazaa joe', 'A big guy with a bigger heart . Rest in peace ', 'Rest in peace Man Felt so bad man', '30 is so young man... he was such an inspiration... R.I.P', 'it would have been nice to meet him', 'RIP BRAZZA, fly high', 'all his hard work dude.', 'rest in peace legend ', 'no! i still cant believe it ', 'Rip jo we will miss you', 'rest in power', 'RIP', 'Its so sad how anyone can die so suddenly at such a young age you have hopes, dreams and randomly something happens in a second! RIP Brazza ', 'We lost a legend! ', 'This is so crazy', 'Sorry for your loss. Rip ', 'R.I.P Jo the legend ! Respect! to all', 'R.I.P. will be missed', 'R.I.P The one and only legend', 'rip my idol', ""U'll be missed "", 'I feel like I lost my dad tbh ', 'Rip mate', 'He died way too young ', 'What happened', 'Rest in paradise jo ', 'rip ledgend', 'RIP jothantics ', 'Rest in peace brother ', 'Rip ', 'rip', 'Rip', 'rip']"
7249372623165984043,583,214313,242,11809,49167,"['Mw rinmin ou ampil@Jason Derulo and I want to send you my set of hoodies and a t-shirt.', 'Ou f yon live avk yon Ayisyn,tout rezon Ayisyen an ap pale de ouyo apresye saa', 'Yes I believe myself  thank you so much ', 'Yo Jason do you remember the chef pp video', 'Cool video xnumx', ""Hiii @jasonderulo , I'm Haitian, I'm Your True Fan, I Like to Sing a Lot, I Want to Work With You Please, Help Me Pursue My Dream as an Artist "", 'Yes positive shishhhhh period', 'GOD bless you.', 'facts', 'And this is why everyone loves Jason ', ' percent correct ', ' I believe it!', 'Thanks for the message. Gives me motivation.', 'I do that too. Linguistics', 'Thank you this was relly helpful because I want to do more sport instead of just soccer but I still am going to play soccer', 'This ', 'Looooove you beautiful post', 'Your Are My Real Lifes ', 'sir plz me support', 'Sooo good!!!', 'I say this all the time, ', ' your work are powerful', 'Thank you for this reminder ', 'be the greatest!', 'Yes! I speak Positive Affirmations to myself daily ', 'Ase! ', 'Law of attraction ', ""hi jasno Derulo, I'm zhang from KENYA Africa, I'm your biggest fan here , i love your song,"", 'Thank you for representing my company SHELL ', 'First there was the Word, and the Word was with God. WORDS! You on to something Im glad you are all listening', 'Appreciate that brother', 'insert Elmo GIPHY here', 'gorgeous ', 'awe, I love this...', 'how ar u Derulo man big up', 'love this', 'Love it ', 'Yes Baby ', 'I overstand ', ""He's so sweet"", 'Yes ', '@Jason Derulo people say I look you like you', '@Han: Always keeping your words , thank you!', 'YES!', 'Proverbs 18:21 Power of the Tongue ', 'I truly believe this im still trying to change how I speak, speak life, abundance, & favor into your life, all greatness switch your words around', 'please support me ', 'I must say. That jacket is fire', 'True ']"
7246229097217609002,1028,260919,235,10340,46137,"['day 1 of asking for my amazon wishlist', 'this is so sweet im crying', 'how sweet is it', 'all the best to you two.', 'Dang that was so amazing and touching ', ""Happy father's day idol I love all your songs very amazing"", 'ilove you brother iwat to be like you wat can ido brother', 'So cute', 'too sweet!', 'wooow', 'He is beautiful ', 'lovely ', 'So sweet!', 'Awww she is Beautiful  I worked with Your Dad for 18yrs at SSA TSC ', 'wow how swt', 'you re my Atis prefer bro much love', ""you're son is absolutely adorable  you're an amazing father "", 'obsessed', 'This is so sweet ', 'Amazing', 'superb ', 'This so cute and fantastic', 'all the best to you two.', 'happy bday', 'Youre a great dad Jason. Im so glad to see this journey for you ', 'This is amazing ', 'amazing ', 'this is so cool ', 'so cuteeeeeeee', ""wow wonderful you're awesome "", 'amazing', 'This is so sweet ', '     ', ' ', 'Il es trop mignon ', 'Lanmou yon papa pi f pase sa yon moun pral ofriw  juste profite chaque moment', ' ,  , ', ""you're son is absolutely adorable  you're an amazing father "", '', '  ', '   ', '', 'so sweet ', 'Lovely', ' ', '   ', '     ', '', '', '   ']"
7245388982467677486,755,159470,67,10416,29001,"['very nice', ""Bror plizz i want to go around the world I don't have enough money I'm only 15 years old"", 'one video for me plz ', 'wow', 'superrr', 'exited ', 'wow so good', 'its flown jason', 'Hey', 'Very Very good', 'very nice', 'wow', 'Bro is not frank ocean', 'very good', 'nice', 'good to see', 'good', 'Super', 'very good   ', 'nice work', 'nicewow', 'nice', 'wow amazing', 'wow', 'nice', 'wow', 'excelente video ', 'wow', 'beautifull', 'nine', 'super video', 'class', 'cool cool', 'beautiful', 'super', 'beautiful', 'try to get', 'super', 'good nice', 'very nice', ':Saludos desde, Ecuador .', 'so nice ', 'very nice', 'nice', 'My dream is to meet you i am way to far ', 'very good', 'nice', 'Very nice ', 'so sweet', 'wow']"
7244957547420077354,842,195064,157,10372,47034,"['Can I get ', 'May god bless him with the most beautiful life with his amazing parents @Jason Derulo @JENA', '2 birthdays in 1 yr, what did i do wrong in life', 'Awww not Jason being a good father going out of his way to spend time with his son so uniquely! I love you both happy birthday King', 'Cant believe hes 2 already!!Where does the time go! Happy birthday little man!', 'To day my birthday to', 'OMG ITS NORTH FROM @Kim Kardashian BIRTHDAY TO!!!', 'cute ,Jay can we expect new music video??', 'Happy and blessed birthday ', 'So. How many songs on Octobers album????', 'Happy birthday lil guy ', 'Awww happy birthday', 'Happy Birthday', 'Thats so nice to see all the family together ', 'one vide for me plz', ""wow it's also my birthday month"", ""Bubba's so cute!"", 'Happy Birthday Bubba', 'happy birthday king..wow 2 already time went fast..xxxx', 'happy birthday jason ', 'Does the king reply and happy birthday ', 'is that abella?', 'Feels good', ""Happy birthday big boy!! that's beautiful to see how good you guys co-parenting blessings to all"", 'Aww happy birthday little buddy! My son just turned two, too', '@shelle1834 YOU CUTE? ', 'happy birthday young man', 'Happy Birthday Jason king', 'God bless his newly Addy ', 'awwh happy birthday', 'Weeeeee  how cute  Good bless ', 'I love his Disney clothes and character stuff! So nice seeing kids be able to enjoy kids things! They grow up too quickly  happy birthday! ', 'Happy birthday to this cutie ', 'Hi love ', 'WOW , those kids are looking so cute ', 'Happy birthday ', 'Omg abella', 'did @Michael Le come?', 'Happy birthday boy ', 'so cute', 'Happy birthday ', 'happy birthday to your beautiful son', 'happy birthday', 'Happy birthday ', 'Happy Birthday ', 'And RARRY ', 'Happy birthday to him ', 'we share the same day', 'nice', 'aweome content ']"
7243114033279372590,1022,284354,1116,10803,35267,"['Ki esk sa  antouka', 'I was really abt to say ""JASON GONE WHITE!""', 'The donut bite is killing me', 'Oh wow!!', 'what are he doing', 'american m', '@Marreta:this song is a fire! i loved too much!', 'nice', 'I love the costume', 'very nice and beautiful ', 'Wowww', 'Very very good ', 'very good', 'wow', 'nice, video man', 'good good good good good good good good good ', 'niceee', 'nice', 'top2023', 'super', 'Very beautiful', 'This is not the day I', 'beautiful', 'wow', 'Good job', 'Wow amazing  ', 'good bro', 'this song is a fire! i loved too much!', 'nice', 'beautiful', 'Amazing', 'The eyes can tell it is you jason', 'amazing', 'beautiful', 'amazing', 'Nice like amazing good very good very good very good', 'Nice ', 'this is very funny', 'who else thought the thumbnail was great?', 'very nice ', 'best wishes and good look funny ', 'nice', 'super super', 'wow nice ', 'New song?', 'good game', 'nice', 'nice', 'So cute']"
7241990079441358122,3253,1491499,4968,17815,70867,"['Wow dat was hard ', ' the pants falling did it for me', 'Literally summed up my whole life ', 'next pls ', ""Jason you're funny man "", 'He said nawww that aint me', 'I would be so up set if this happened to me and never new till i saw his video', 'The second scene ', 'the people in the video watching now', 'that guy who recognized u as Jason. u need to give him a shout out. he was so happy to listening', 'Can we see the reveal reaction ', 'part 2 please', 'The next part', 'respect brother', 'I need a part 2 because it ll be in the back screaming JASOOONNNNN ', 'The cop ', 'Why is nobody dancing with him?!! Come on people! ', 'Okay but I want to see the part 2 ', 'The cop', '@luckyilikeu wss herr', ""I would've think he is the weeknd "", 'Marketing genius', 'we need part 2', 'Your personality is everything!', 'That song makes me feel happy ', 'Great Sound and good vibes too', 'I have that same speaker bro', 'This is dope', 'That kid, smiling the whole time he knew! ', 'i thought that was dannylux bro ', 'Looks like Kanye ', ""This guy just came in my fyp and i didn't notice how famous he was... "", "" do that in Mozambique  You will see people dancing real bad on the flow. they actually don't care who you are, they like having fun"", 'I didnt know he was still making music. Keep going my G ', 'thats kanye west', 'Nxt pls', 'How did he figure it out ', '@Jason Derulo can I watch the full video? ', '""you are jason derulo"",  nah nah nah! thats not part of the script', 'I need more of this', ""I saw you but I didn't know it was you."", 'Fan ..""you\\\'re Jason Derulo""\\nJason "" i vale mfana""', 'who doesnt like Jason', 'Jason Derulo basically chose to dress up as Kanye', 'PART TWO PLEASEEEE', 'Jason', 'Im hollering bro', 'lol', "" it's the pants falling "", 'The cop tho ']"
7240391691105062190,2947,535650,2713,4314,44467,"['change location lol', 'Wait I am coming ', 'Till day break', 'Youre not using the sound', 'wait what!!!', 'try on a busy road', 'change location bro', 'life is like that you just have to wait', ""I had to look twice to understand, but now that I understand I realize he's the luckiest one, not them"", ""Hold on a minute I'm coming"", 'Wait there...i m coming', 'Where is everybody?', 'this one got me ', 'you go wait tire', 'I tried the same thing recently with the same result as You ', 'put the music on\\nthat would work', 'same here', 'Sooooo me ', 'jenna', ' Thank you for your patience', 'Im coming just hang in there ', 'try a different street Jason', 'Use the sound', 'pitani kuma street uko imwee', '@JENA u r best mother on earth', ""That sound...where y'all at "", 'Here i am  ', 'You till waiting right', 'i am coming dear  Ms. Doubtfire', ' omg', 'You Hair Being The Same Color As The Plant Must Be A Sign  I Think Its The One ', 'Here i am ', ""my god .the story says he's still waiting "", 'you are unavailable them no they see you ', 'Im waiting ', 'We are all standing ', 'Come and do it in Nigeria ', 'No bro , keep going , keep going . Ur gona bump into her . Dont gv up ', 'Keep on waiting until please ', 'make bus no jam u oo\\n', ""am here, didn't just leave the house on that day"", 'Please wait Im coming ', 'Am coming Waite me again pls ', '... and that was how he stood on the street for two weeks.', 'maybe your in a wrong address', 'Hey man', ""wait I'm coming"", 'I coming wait wait waaaaaaaaaaaiiiiiiit.... stayyyyy there', 'Better luck next time Babes ', 'serious ']"
7239857655781608747,3031,619331,2194,7806,59477,"['Not the KABOBS', 'If Jason was my crush', 'Omg I cant even. Jus as funny as if Adam would have done it ', '', 'Hanna its my birthday ', ""that's good   "", '', 'This is  ', 'wow ', 'wow ', '', '', '', '', 'say less got you ', 'Disrespectful that guy got served', 'Adam did it better', 'Bro all i can think about is Jason Derulos name being spoken with auto tune ', '', 'grass block', 'But why those kabobs look ', '', 'The thing about this that irked me the most was how they werent whispering  what movie skit doesnt have whispering', 'disrespectful ', 'remind me of Adam', '', '', '', 'Lol ', 'why DK Metcalf look so small here?', '', 'Jaeeson derulooooooo', 'Who is this guy?', 'This is hysterical! ', 'When he pulled out the grill I lost it ', '@Ataliah Fields', '', '', 'This was fabulous ', 'Jason I gotta catch a movie with you some time you come prepared lol', '', 'She got that white girl power damn', 'See even JD understands that then theater snacks are too  d**n  expensive ', 'Next @Adam W ', '', 'I am the same person as Jason Derulo', 'Medium Well indeed', ' wtf ', 'who is he? Felicia? ', '30 seconds for microwave popcorn? ']"
7237906470321360170,575,147553,589,435,29976,"[""I am in this right now :( I don't know how to give him up, addicted to him and what we once were "", 'Love hearing what goes into making a song  ', ""I think we've all had at least one of those relationships tbh"", 'wow i just listened the song its sooooo great love it anyway 2000 s music was the best and dido s voice mixed with your song amazing ', 'What about Flavia ?', ""My God he's beautiful "", 'cool ', 'Dido is legend for my waiting for', 'Love your music J!!!!', 'Omg hiiii', 'this sounds incredible ', 'Hi', 'Will Jason respond ?', 'Aww', 'i like your hair color ', ""k'com my men i do love sound great good"", 'God will protect u bro', 'Jason', 'meditation got connect', 'You are so creative and your content is fire  ', 'support me please', 'I felt that', 'I would like to see you one day, you are my favorite artist', 'please support me please ', 'Even just a dollar ', 'Please God will bless you', 'Please support me', 'Plz support me ', 'lovely ', '@dido I love it', 'Am highly honoured Jason. when u come to Ghana look for me cus I love your songs and a number one fun', 'Please support me', 'glade Bering single for almost 2, years 6mths', 'has it been released', 'Its like a continuous circle', 'you have a Fan base in Africa Ghana we  be you', 'I was 44 when I finally found my wife. Before that, I kept going to those toxic relationships. Im the happiest Ive ever been', 'bro one video forme thank you ', 'love you ', 'please support me ', 'I really like your shirt ', 'palezzz sapot my acoont', 'I believe some day I will watch your show .', 'right', 'Jordan who?', 'please sport me', 'Support me ', '#letsgetrealandheal', ""God is with u don't give up on things when it's bad just work it out by putting God first""]"
7237238437294738731,3662,373975,233,1657,30046,"['Im eating one rn', 'Where are you watching from', 'Havent seen bro in a minute', 'One time I bought the mini drumsticks and ate like 17 in like 10 minutes', ""you're looking handsome "", 'Hey! Look! Its Usher! How you doing Usher?', 'Fun fact the next ad is in 5 videos', 'It been awhile since I seen him', 'I LOVEE DRUMSTICKS', 'Nah eat all the chocolate and peanuts off first then eat all the vanilla then the cone', ""I'm eating one rn"", 'Omg I remember you dude', 'the last part the best for realll', 'I remember Savage love', 'I forgot about you but I still know you', 'saludame', 'Then it starts to melt out the bottom. js...', ""that's how you drumstick"", 'Ill have another ad in 5 tik toks', 'Bro Im eating one rn what the hell ', 'why do I recognize this name..', 'jason dorito', 'My teeth are sensitive I cant eat coldness in my front teeth ', 'I forgot about him lol', 'I forgot abt him', 'AYO where u been?', 'Mini me get outta my face ', 'how come you did not sign your name at the beginning of this video?', 'Nahhh the only right way to drumstick is to eat it startin from the top n save the best for last fr ', 'ima be honest i forgot he was even a human', ""last time I saw him was the Usher incident, I still don't know the back story though"", 'support me', 'Get out me face killed me', 'Sofiamon0817', 'I had one today', 'soy montserrat dime monti', 'G. G. S. o. nice. ', 'Who me?  ay yo! Level up itty bitty', 'Aint no way he eat his ice cream like that', 'Burger', 'i forgot bout u .', 'thug shake?', 'Jason Derulo hi', 'The what of drumstick??', 'forgot abt u..', 'What song is in the back', 'Idk what yall talking about the best part is eating it like a taco', 'jason derulo zest fest 2023?', 'Who calls it the nugget']"
7234197847149727018,1783,243923,287,915,50735,"['All the npc comments', '@Drumstick ?? Were are u', 'I love drumsticks', 'hey jason i was happy when i found out you were in my country until i did not know how to meet you welcome next time am a big fan', 'Yes Baby Its Nicely But The Color Are Very Blue ', 'my role model', ""All the other derulo's took your drumsticks "", 'Derulo ', 'got inspiration ', 'woow i love this', 'menh I always love your hair style ', 'Im eating that right now', 'today is Haitian flag birthday ', 'Yo gun pink??', 'waiting for the song out......much love tho', 'Can I get a hi from the king', 'Say hi to me @Jason Derulo ', 'please visit my account', 'Jason my favorite ', 'woow great', 'Mannn I need a drum stick now', 'I did', 'w editing', 'nice sownd Chris Brown', 'Jason durolo cousin is my art teacher and she told me that his last name is actually pronounced Desrousseaux', 'enjoy this. ...love your videos. shows you have wonderful character', 'The Oreo drumsticks are the best', 'na the to much money ripp offs', 'Heyyyy', 'Sharing is caring Jason', 'I have been a fan for years and now your the best on tikok wow', 'I love @Drumstick', 'this MAY be the weekend ', '1804', 'How did he go from making tik tok videos to drumstick adds', 'a literal drum stick or a chicken drum stick lol?', 'Jason Derulo please repon mwen mesi davans', 'I am a dancer and I want you to help me achieve my dream my mother is Haitian my father Dominican, I was born in Santo Domingo My name is Flobely Alta', 'Papa rulo', 'Clonaid ', 'Went to Walmart n saw dat dey was 20 sum dollars', 'I just ate one', 'I thought you were out of drumsticks ', 'Same', 'Remember when you hugged me at the Hard Rock?', 'Why he look like jimmy uso', 'I just got done eating one.', 'I was scrolling down and I found this right when I was eating a drumstick', '@Drumstick respond to me pls', ""I'm seriously addicted to these and you popping up on my timeline not helping! ""]"
