,target,tweet_text
1587840,1,wishing S. good luck with her exam 
1587841,1,@include You got an course like that in your degree? Never heard of it 
1587842,1,Going out to Shibuya for fooooood! 
1587843,1,My Girly @roxyroe Looks Insanely Cute When She Sleeps 
1587844,1, FIELD TRIP TODAY  LEAVING NOW :3
1587845,1,@AndrewBlanda running (outside) not on dreadmill keeps me happy!! 
1587846,1,@herojaejoong wahh..i've been waiting for &quot;heaven's postman&quot;..i'm hoping to watch it sooner  tc
1587847,1,got my additional images opening the right picture in the popup window.  yay. 400 products updated so far.  100 to go. Total sold 0. heh
1587848,1,Just about to set off on a book hunt. I always set off hoping for huge bag of 1st editions.Dickens 1st ed. for a pound would be nice 
1587849,1,"@nevynxxx Let's hope they do, then we can ask them to turn it down   (I'm an old woman, it'll hurt my ageing ears)"
1587850,1,Which Dave Matthews Band song am I?  41 of course!  I am appropriately named according to FB 
1587851,1,Just finished my workout @dannywood would be so proud LOL!  going home to get ready for work
1587852,1,"@trippylobsta Ah it wasn't too bad a run, good weather for it! Sky 1, the home of all good television  #Fringe #Lost"
1587853,1,http://twitpic.com/7jaqm - my hair cooperated today!  also this is what i will look like when i hopefully get laser eye surgery.  
1587854,1,Up to 150 followers now - woop. 
1587855,1,lunch was nicee! get back to cracking on doing my work now! 
1587856,1,"@JustJackmusic Sunday night was brilliant! Loved it, right up front too "
1587857,1,"@NikkiBenz Hey Nikki, just stopping by to say good morning (when you wake up) and have a great day  Now go get your Starbucks haha"
1587858,1,There were two cats near the temple and one was nice enough to let me pet him.. 
1587859,1,@balanon Who knew you would spend so much time on golf courses. I guess you can caddy for me after all 
1587860,1,@ChasRunner Hit the trail!!! GO GO GO!!!     think about how good you feel after your run!!!
1587861,1,off to ashram frm 17th-23rd june for advance course in the divine presence of Guruji 
1587862,1,"Oh yeah and camping tonight, give me or Chanti a call if you wanna come "
1587863,1,"So it's a deal. #koenigsegg buys #saab Koenigssaab, kingsaab or the more swedish kungasaab or kungssaab?  gl anyway, you'll need it."
1587864,1,At the airport getting some McDonald's pre-flight 
1587865,1,thank god there is bread on this world. Such days like today would freak me out without my lovely bread 
1587866,1,but i got that great idea for my one story and yeah! haha i told u last night. u know that one with Ashley and yeah.....haha 
1587867,1,@ImajicArt Oooo... that's even more exciting!   I wish I could join in the torture...
1587868,1,@sinergiegirls Will see you there  Bringing epic camera for some nice sunshine shots 
1587869,1,@maxmarkson did U have any props? what about special effects? Just singing was it? 
1587870,1,@JoeGarde no no being out with @davekenny normally involves being &quot;blind drunk&quot;. this will just be &quot;blind&quot; - I see the confusion though 
1587871,1,@SooSpecial not the country girl but yea 
1587872,1,@Hanster7705 good good  see i am good at capital letters 
1587873,1,@treespotter kewl. will check it out tonite 
1587874,1,Great 3 mile walk this am - just what I need to boost my energy for another busy production day! 
1587875,1,"http://bit.ly/qzdC0  &gt;&gt; previews, please comment! "
1587876,1,study study study! it never ends.. well i better start.. wish me luck! 
1587877,1,@SkinBintin it's 7am and I'm at work. Lame how we're both bored at complete opposites of the world 
1587878,1,Wow...  SUN!  I actually had to break out the glasses!  
1587879,1,just made a frankie theme for my phone 
1587880,1,@nzmovieguy I foresee lots of 12-year-olds un-following you for this... 
1587881,1,The Lucidity Book is out.  I have an illustration there. yey!
1587882,1,fuck school  2 and a half days left? i think so yeye! its summah outside HOLLA
1587883,1,@Schroedinger99 I can't remember! 
1587884,1,whose line on now. 
1587885,1,@nickjonas u guys REALLY deserve it i hope u win it all 
1587886,1,is chilling! 
1587887,1,@kashaziz well then keep it up  #t20
1587888,1,@shaundiviney cant wait for you guys album! gunna be epic.  ps: i love love loev you! - just sayin!
1587889,1,@pauloreyes626 Eh ang daya. Walang answers in the book. I can't find it here naman sa internet. I miss you too. 
1587890,1,@mileycyrus awesome miley! i hope that song u wrote will be featured soon. 
1587891,1,@alexc i'll show u git when you're down from the mountains 
1587892,1,"@balsamiqMarco Your message is in my inbox  And a reply you. Please, let me know when you receieve it."
1587893,1,"Just got home, work was awesome! I'm so glad to be back "
1587894,1,@Antiquebasket *waves back* 
1587895,1,"@coopes64 someone tweeted it this time, but I've seen it before and thought 'my day isn't so bad after all'. I'm glad you also liked it "
1587896,1,LINES VINES AND TRYING TIMES OUT TODAY!!! 
1587897,1,"@NormanJ Wait a while, tomorrow we'll both lucky guys "
1587898,1,I want some friends from Twitter. Add me 
1587899,1,@archfanatic13 i suck at Geometry BIG TIME! lol.. probably my worst subj!  i got sick of neopets already. O_o
1587900,1,"Sharkwater, Cranberry Juice, and a splash of Triple-Sec, pour over crushed ice. "
1587901,1,@FrayBaby What am I a pirate? &quot;me email&quot; My fingers aren't working this morning 
1587902,1,"@StMustard Actually I have!  fun game, but difficult to master."
1587903,1,is lookin 4 a summer job!  ... anywhere!
1587904,1,Fixin' my things.  its raining hard outside. its friggin' coooold!!.
1587905,1,...It's all part of the bigger picture. Paying dues. &amp; Sacrifice is the name of my bill collector... Time to get up &amp; chase down a train 
1587906,1,@fancyfembot not shabby listening to @cameronreilly on ustream and checking your morning links 
1587907,1,As u are teh first thing on my mind when i wake up 
1587908,1,@SymMan Sent pic's of Ian eating monster burger to @manvfood and no response...must be speechless 
1587909,1,"que onda con la Javi? D: / I'M LEAVING.... NEVER TO COME BACK, SO CALL YOUR SHAWTY AND TELL HER YOU FOUND A NEW GIRL  xD"
1587910,1,i love the mad weather. Wish it rains real hard! 
1587911,1,Just doing nothing...I should correct my book review..don't want to... I think I'll watch some TV...maybe Run's House 
1587912,1,#haveyouever said good night on twitter? I'm doing it now... Nighty night twugs! 
1587913,1,@sethrowe ...Then brandish the Axe 
1587914,1,@peterfacinelli Great Nurse Jackie episiode last night. I'm loving me some Dr. Cooper. 
1587915,1,"Back to work Blues here, but the weather is nice and it was nice to get a solid sleep and fruit  Peroozer, by the way I use this v little"
1587916,1,Is Finally Understandin Twitter  xox
1587917,1,@wetaworkshop Give it to us a little at a time. 
1587918,1,sorry people who i called weirdos. i hope we can make peace 
1587919,1,summer.. ? summer  finally
1587920,1,"@timekord Hahaha, would have liked to have even had £300k as starting point "
1587921,1,Buzzing with ideas to bring creative writing to the good people of Newham. Really excited and celebrating today 
1587922,1,"@garylamb, @shawnlovejoy: Hey he is walking... Doesn't that count? If you walk and then eat then walk again... got to be good "
1587923,1,"Yay free starbucks now, free pepsi n dew later! Perks of working a big event "
1587924,1,Waking up need coffee and a vacation would be great too   
1587925,1,is enjoying this beautiful sunny weather 
1587926,1,@nuttybee At least it's nearly lunchtime and you can slump off home for an hour 
1587927,1,Maccas for tea and now drinking a scotch and coke - time to start packing 
1587928,1,@ramit Haha! &quot;I need 10 single women NOW. Sounds shady but it isn't!&quot; You've got it all figured out don't you?  How's book sales going?
1587929,1,managed another 2 mile riun this morning b4 the kids got up for school  Gonna spend the rest of the day relaxing 
1587930,1,I didn't mind waiting. 
1587931,1,I'm up. Going to work yearly today... But I will have thursday and Friday off 
1587932,1,@Ben_Hall Sorry man... I take my NDAs fairly seriously... But you should know the guys *are* working on it 
1587933,1,@yero69 Thanks! Big G' Day to you too! I think I'll keep my pants on ...   #nopantstuesday
1587934,1,railsberry fields forever 
1587935,1,To Mirai @earthacademy - http://twitpic.com/7jar6 - you were named aftr my TV! 
1587936,1,@RexGoudie Drive carefully....see you when you get here 
1587937,1,"@alexWTrugs You covered Elton on Idol, then Elliott Smith and Jeff Buckley on your Youtube. I think I love you.  It sounds great!. Alex!"
1587938,1,@Kevinmcdaid awww kevy thats some cute saying!  Im sure u looking forward to see ur big lover again! x
1587939,1,Genocide then physics final then lunch then other stuff... Text 
1587940,1,Just downloaded most of The Beatles albums. 
1587941,1,says I am back from Classes!  (bye) http://plurk.com/p/11bzim
1587942,1,has had to &quot;fix&quot; an eye everyday this week with minimal complaints from the wearer...I think we have graduated. 
1587943,1,"@savagestar not necessarily, lol, but it can help ;) what's your next epic gig? "
1587944,1,is still in my pjs how cool i love having a week of work 
1587945,1,@sarahtheissen you hope to see me soon - well I hope to see you too 
1587946,1,"@gracesmith Oh hey, congrats and thanks for pointing that out - I just saw I'm there too! Nice one "
1587947,1,@TraceCyrus It's a great country!  I'm a little dissapointed you guys aren't going to Sweden and that the Helsinki tickets sold out fast!
1587948,1,@taniarellie thanks kak 
1587949,1,up and ready for another day of band camp!  showering felt good  now i just have to get ready! i miss you britt!
1587950,1,@mystifying_k23 oh k! That wasn't bad 
1587951,1,"@ reeyasabellina Joke.  Basta, see you soon. "
1587952,1,24 more hours 
1587953,1,@perideaudesigns : happy day to you  too 
1587954,1,@Artela Bless you 
1587955,1,how boring. want to go home and play guitar. 
1587956,1,@rmbyrne Good Morning and Good Luck with your Finals! 
1587957,1,its 7:18 i'm awake refreshed  getting dressed heading out for coffee and class...todays gonna be a good day
1587958,1,"Download was amazing. Best week ever! Met Oli Sykes, Sean Smith and Crazy White Sean plus got a kiss from his gf "
1587959,1,i dont want to go to school. this is never-ending. HAPPY 30TH ANNIVERSARY MOMMY AND DADDY! 
1587960,1,"On one hand is Fuzzball, on the other hand is Tehran  http://tinyurl.com/dhpol7"
1587961,1,"....*yawn*..getting kinda tired, but gonna stay awake...i think i'm gonna go back 2 bed after this tho haha "
1587962,1,@Lint_ Use IntelliJ ? 
1587963,1,@jordySAUROUS okay  and get fiona to 'get' the other's ahaha ;) cause I really want to see those but on dvd you know what I mean lol..
1587964,1,"I want the 5530's standby screen on my 5800, Nokia please get us the firmware update "
1587965,1,"Sick, can't move any more  // I hope to make some new friends &amp; share what we like.. "
1587966,1,@limyh you having a fancy photo taken?  @kidchan
1587967,1,Stattits was easyyy.... 
1587968,1,says gudevening evryone.  (dance) http://plurk.com/p/11bzl9
1587969,1,@steveagee Time warp? 
1587970,1,@easyleesy you can show me thurs  i wont have my laptop charger till then. But. I will be waiting 
1587971,1,@sssshenin cause they are amazing  haha
1587972,1,Groups is to twitter what Smart Folders is to OSX... Sort of 
1587973,1,Happy that the 2 1/2 meeting finished 30 minutes early 
1587974,1,@Hanster7705 says you 
1587975,1,Needs to get changed then I'm ready 
1587976,1,"@mortenprom If SAP would let me, I am trying to replace old with new "
1587977,1,is excited for YEAR ONE this Friday(finally)/ Paper Heart Aug. 14th/ 136 days till Youth In Revolt!!!!!!!!!!!!!!!!! 
1587978,1,@j0icuisia Thanks Joi!  Much appreciated!  You can catch the video on Myx or youtube.  
1587979,1,@Nayners86 now I know we'll talk every day! Yay twitter! 
1587980,1,@hothusband_01To whom are you referring? 
1587981,1,"@QueenKirsty I do touch type, all of that was mostly a joke. I'm only 49 for God's sake and that's not old "
1587982,1,I know I'm in rural America!  I passed a Starbucks and there were two tractors parked outside!  Seriously! 
1587983,1,What am i gonna do today? any suggestions ? 
1587984,1,@TraceCyrus AUSTRALIA! COME HERE TRACE!!! WE LOVE YOU!! xxxx 
1587985,1,waiting on daddy to wake up so we can go shopping..  
1587986,1,"off to do some sound engineering. well, hitting 'play' and pushing the occasional fader "
1587987,1,Right!... Off out into the garden to do some more painting while the weather's fine 
1587988,1,@sophiamontinola Tell me kung walang pasok ha. TWEET IT PLEASE! 
1587989,1,@nathaliemc Loevly stuff! Right outside my door almost - can see the tent from the front door. I'll pop over 
1587990,1,"@_hayles Hey sweetheart, aw thank you!  how're you? I'm just out the shower, dripping wet hair Haha, Xxxx"
1587991,1,@strevitz I like your plans for July. Do you have a mailing addy? I have something for you that we talked about once... 
1587992,1,"This is my last full week of school!!!!!   (I meant to Tweet this yesterday, but was so excited that I forgot to, haha.)"
1587993,1,Watching NCIS  Love
1587994,1,@LaChatNoir I much prefer Babylon 5 ;) Hello you 
1587995,1,"4 more days untill my birthday, the 20th "
1587996,1,"@dhowell Thanks, Denise. I totally understand where you're coming from, and I appreciate the nudge in the right direction.  "
1587997,1,Listening to the chain-saw in the garden - My dad decided to 'trim' a few trees 
1587998,1,"@VolarConMigo Thank you, darling  It was taken during a drunken evening in a small college town about an hour from where i am now."
1587999,1,the_hinduPM bluntly tells Pak. not to allow terrorism against India......... same old story  thoda pyaar or thoda takrar...
1588000,1,"Back from my longest siesta ever.Took Sleep and Neuroimaging Lab's advice well. With complete nap, i shall see nothing but positive in u! "
1588001,1,@rjw1 I listened to the railscast but didn't pick up that they weren't replacing cron. That actually makes sense 
1588002,1,"getting the next CIC online course shell ready-starts shortly-if you know anyone who wants to register, they need to get their skates on "
1588003,1,@ShashiTharoor that was touching and the stuff toy was cute 
1588004,1,"@JornJansen nothing just playing piano  hehehe, what time is it over there ? Hehe http://myloc.me/40Vr"
1588005,1,@michaelsheen hey say &quot;hi&quot; to your Brazilian fans !!! please 
1588006,1,@DanWarp You should tell people that iCarly has been nominated for a Teen Choice Award 
1588007,1,@blurtit wow thanks! You're like the oracle! 
1588008,1,@DDotOmen good morning 
1588009,1,I'm listening to JLS Beat again  God their so HOT!! lol
1588010,1,@maryse0uellet nice! A little A.M retail therapy! 
1588011,1,@ItGirlSerena Thanks  xo
1588012,1,@nonsequitir &quot;sharks with frickin laser beams&quot; ... love it 
1588013,1,@sherrijackson Hope you get a walk in today! 
1588014,1,longggg day ahead!!!! Ready to start my future business 
1588015,1,@RyanSeacrest i love the ryanseacrest show..kobe and kim kard..congrats babe! that is big 
1588016,1,@brettjones Did you use long tweezers and make the thawed rodents &quot;run?&quot; 
1588017,1,@reconsider thanx for the #ecomonday shout and also more gr8t recommends for other green twitters 
1588018,1,"Awww , i love my ppl  , good luck on your regents and happpppy @chasethechad day bitches !!!"
1588019,1,Off to train legs &amp; do 40 mins of cardio 
1588020,1,TIME TO MAKE THE CHANGE TWEEPS! Tweet by tweet  &quot;Wind of Change&quot; by Scorpions http://tinysong.com/3lRk
1588021,1,@docbaty that should make it 300 
1588022,1,@TheWebstar  Have a fabulous holiday 
1588023,1,"@Taraanne87 if I get the new one I'm probably giving the 3G one to my dad. If not, I'll let you know. "
1588024,1,going to school in pajamassss.   i rreeeaaallyy needa catch up on my sleeeep!
1588025,1,Last night was love all the way  should do it again soon =P probably will continue tonight actually - 'cos again I'm home alone 
1588026,1,http://nsfw4.me/I4B @sandra_nz -- send this link to friends instead since they may be at work 
1588027,1,@hyver @yme #HyvesRedesign simonvreeman Thanks! 
1588028,1,@LittleLiverbird   maybe with the Piñata Sticks we have LOL
1588029,1,says for jerylle mercado thanks for the add  http://plurk.com/p/11c05g
1588030,1,@candygups awww thnx wifey....luv ya 
1588031,1,@erinmcfly  chin up. and smile!
1588032,1,Tonight-DKM and Aerosmith!! Going with Amanda and her cousin and friend 
1588033,1,My team rode 544 miles in 10 days  We were scheduled to do more but had time constraints and other issues.  Feel like I Could keep going. 
1588034,1,At steak n shake. Drove home from orlando. 
1588035,1,@aherne148 I would but I'd have to kill ya n the country needs teachers  he he just didn't like that b is all..I'm a fickle fecker!
1588036,1,7:20pm: i just got the news that my friend Micah passed her Programming2!! yey!! time to party!! 
1588037,1,"@VividMuse Yes, but are they spiked with champagne or some cheap sparkling wine? What? Flowers? No way! "
1588038,1,yeahhhh everyone look so good 
1588039,1,"@JONASBROTHERS @ASHLEYTISDALE GO BUY THEIR CDS, BOTH OUT TODAY. GUILTY PLEASURE AND LINES VINES AND TRYING TIMES. "
1588040,1,Babysitting today! But i dont want to be awake this early. 
1588041,1,Edgesight is rather Cool 
1588042,1,@scifigirl THANK MERLIN'S HAIRY NIPPLES THAT IS TRUE. 
1588043,1,"@MoonDance4me It was. Hard to drag myself out of bed this morning, too. But the world awaits. "
1588044,1,Retweeting @Wildcat2030: &quot;Cannabis alters human DNA&quot;  http://bit.ly/JUeIV 3-4 joints a day??? seriously... 
1588045,1,"@simonswords That would explain it. Thanks. It's a shame, he'd make a great tweeter "
1588046,1,"@ingars Neder. Man vajadzīgs v�?rds ar š�?du jēgu/nozīmju spektru: &quot;dažbrīd rīkojas k�? bērns, bet citk�?rt k�? atbildīgs valstsvīrs&quot;  "
1588047,1,"oh, that's right, as @nprscottsimon has reminded me, Happy Bloomsday!  "
1588048,1,wants to go see NeverShoutNever! on tuesday 
1588049,1,i am seriously considering going to bed before NINE O'CLOCK I AM SO TIRED + no japanese tomorrow 
1588050,1,@igarebear k  ill take lots of pics if its somewhere cool and ill try not to get eaten by a grizzly lol
1588051,1,@CYBERCABZ Sadly I will not be coming to Silverstone. But thank you for the offer 
1588052,1,@sharilong28 Morning 
1588053,1,"@catherinity i see you're making an effort to twit, just like me "
1588054,1,"ooooooh, about to start boarding!!!! "
1588055,1,I feel loads better right now  managed not to get too upset this morning..
1588056,1,I really like my hair like this   I would do it more often but it takes so loonnnnggg D: http://tinyurl.com/nqtulh
1588057,1,@jaulin Thank you so much for your help! 
1588058,1,yew.  Mackies 100th in 7 games     Shanes going to realise a bet with a Cats supporter isnt safe in round17!
1588059,1,lord of mutha fucking grace...SCHOOL IS ALMOST OVER WOOOOO HALLELUJAH JESUS 
1588060,1,at a friend of mine.  don't wanna go to school tomorrow... &gt;.&lt;
1588061,1,"@mcflymusic haha, i don't think so "
1588062,1,"Video: it’s been around but always a good laugh, especially before a conference  http://tumblr.com/xps2251ic"
1588063,1,@missy_el Lunch once this essay is done is a definite! 
1588064,1,&lt;3  just felt like spreading some love. goodmorning!
1588065,1,"@Doener I made the same mistake yesterday, that's how I knew! "
1588066,1,@alexandramusic woo your hyper 2day!! lol have a good time in the studio!! 
1588067,1,@gracedent Freddie to win and when you on BBlb please ask for oyr Lf back 
1588068,1,@goodfellas773 yuk @ the oatmeal but it made me want a bowl of cereal 
1588069,1,school then out 
1588070,1,A sweet store  http://twitpic.com/7javt
1588071,1,Car-Scrapyards is now on Facebook: http://bit.ly/16QF7w  
1588072,1,"....&quot;proper keyword is like the cream on the ice-cream&quot;   Sweet, these must have been the words of an SEM guy."
1588073,1,have my first follower 
1588074,1,@tweryll oh wow this is where it all starts. I guess it's all working out in the end. Life is good to nice people. 
1588075,1,@StreetBeats Missed your phone call last nite.  Japanes Steak House.  Your singing  entitles you to place on American Idol. 
1588076,1,"@berakikiraquela JACQUEEEEEEEET?!  Remember me?!  XDDDDD Wassup, girl!?!"
1588077,1,i luv ashley's songs from her new album! 
1588078,1,"School, mall with the brothers to get the new JONAS BROTHERS CD! AHHHH!!! SO EXCITED! "
1588079,1,Tomorrow is the big day  I will get to know if i passed my exams
1588080,1,@thedaveywavey follow meee pleaseee 
1588081,1,"following omy.sg on twitter &amp; get the latest news, showbiz, lifestyle, food updates!  http://twitter.com/omySG"
1588082,1,It's all about the BBQ  hot dogs in the sun   http://twitpic.com/7javx
1588083,1,i shall go to sleep now! goodnight/good morning twitter world 
1588084,1,@lovelywings14 hahaha thanks  good luck there on cali 
1588085,1,"put a smile on ur dial, ill see yu in a little while good bye for todaay ill see you againnnnn!  "
1588086,1,"@Ducer15 @LCaruana I am both shocked and flattered that you noticed - now, who's winning that second #psfreeattitude code? "
1588087,1,"just finishied watching the movie &quot;He's just not into you&quot; enjoyed it completely, watched is a 2nd time Hopelessly in love with this film "
1588088,1,@6stringhero that's funny because I have a crush on @johnny_stone - it must be the twitter thing 
1588089,1,@printz3 haha the ppl are shelly and aaron oh and arrons lil bro joel! 
1588090,1,@natashajonasx Yup! So head on over there asap! 
1588091,1,"mmm, awake.  school, then work 4-7."
1588092,1,@nipplelicious That's why it's cool to stick with novices.  They tend to get excited...and forget the camera in their plans.  
1588093,1,@TownHallSteps1 haha yeah it was pretty good. we should eat pizza together one time 
1588094,1,@cgartz Hey Names Charlene. I see yoiu live in NY and like ashley. i love getting to know new people. comment back 
1588095,1,Hellooooooooooo Tweeeeeeeeeeters!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Wazzup?????? 
1588096,1,eeee! induction day at clippens on monday 
1588097,1,@LmCarroll I love camp too  I just wish I could be teaching mine about Jesus like y'all are!
1588098,1,"Just replied to Maralyn's article. It's a bit longer than 140 char, so too long to tweet.  Just adding balance to the comments"
1588099,1,Raving in art with Nat Moore and sir  lol
1588100,1,@dambisamoyo These days the man must first get a permit from the Environmental Protection Agency to carry away even one stone  
1588101,1,"Can't think of many people to search for on twitter and now that he is on twiiter doesn't know what to tweet about....uh, i like reading? "
1588102,1,@ontd_ai are we trolling today? 
1588103,1,@seoulconfessor insya allah babe. patience is virtue.  hugs
1588104,1,new forum for the banged 2 rights clan - can't wait for Arma 2 release now   http://banged2rights.team-talk.net
1588105,1,"G-morning peeps! I found my ring...I'm so thankful, you don't have any idea!  The test was not so good yesterday... I only need 4 point =S"
1588106,1,"@nabejero oh, i agree, besides, the work conversations are better after you've had a few drinks and happy hour prices are over "
1588107,1,@Iblduafollowing  Thanks for the shout 
1588108,1,@iLiammm aw thanks 
1588109,1,"@Dannuroo just get the kid to watch some aussie comedy, he'll be aslepp in minutes... better still try some sheep jokes "
1588110,1,Going 2 bed now 
1588111,1,Nandos with Welsh Matt &amp; new hair  Good day!!
1588112,1,"@ghostpandarose What is this Mafia stuff? I dunno if u should post the updates to twitter, cuz you've posted 20 in the past 3 hrs "
1588113,1,"250g C:, 1100g Storage drive.    Now to move Old storage data over and scrub the old 500g and see if it's worth saving."
1588114,1,well that worked just dandy 
1588115,1,i just drank coffee (after a long long long long period of being almost caffeine-free) 
1588116,1,"*Shake, shake, shake, shake, a-shake it* &lt;---i love it "
1588117,1,@filjedi: You´re welcome!  I hate those damned American capitalists who want to own the net.
1588118,1,@gatorayd It has some useful scripts for YouTube and stuff 
1588119,1,@ClareHopping Quite a quiet one tonight it seems - only going on til 9.30. Probably for the best to be honest! See you tonight 
1588120,1,me and @giddiedamien going to shinedown concert tonight 
1588121,1,"Sat At Home, Bored :l.. Waitin To See Mi Gawjus Mrs's "
1588122,1,"@ryanajarrett Twitter is a tricky one really, We have raised our profile, you all know about me "
1588123,1,@RaraACTIVE im sick too. i had stirfry. 
1588124,1,@traciany cool 
1588125,1,@carguev oooh i love that place already 
1588126,1,@MelissaMcQuade Hey Names Charlene. I see yoiu live in NY and like ashley. i love getting to know new people. comment back 
1588127,1,@yanyuzon hello kuya Yani.pls greet my mom a happy birthday.even it's already late.  pls kuya Yani...?
1588128,1,@NathanFillion dude. i don't know if i could sleep with that in the room. 
1588129,1,says Wahehe. Kami na bukas ang mag-cacampaign  EMCEE ako at Campaign Manager XD (rock) http://plurk.com/p/11c0vc
1588130,1,@theguigirl Good morning 
1588131,1,"Everyone, post #LinesVinesAndTryingTimes as many times as you can so we can get it trending! "
1588132,1,"psc. ka neiet tad neiet. ugunsmūrī aizgriezts viss iespējamais. VPN neiet, FTP neiet, S-FTP neiet. Fuck that, taisam http over ftp "
1588133,1,getting LVATT   OHHHH by the way LVATT is trending WOOOOO
1588134,1,@leilaya No problem.  I think it's fun to do creative stuff every now and again.
1588135,1,@agallerylondon There's 'We're All Millionaires' exhb at A.O.D. Art Space 13-27 June - An exhibition of 37 young contemporary artists 
1588136,1,@MickyFin I will receive my Nokia N97 tomorrow 
1588137,1,@jaayyjones Text me when your out 
1588138,1,"@turpentine2009 Thanx! Yes, we have build up a great life together, with respect and space for our individual needs. "
1588139,1,"@AdamRPhoto ...which was tiring but awesome! Howve you been sweetie?  sorry for not being in touch recently, back on radar now though xx&lt;3"
1588140,1,@CharlotteArch u have new kittens!! ahhhhhhhhhhh that is soo cute!! i need to see a picture lol  xxx
1588141,1,Considering ice cream for breakfast...Off to start my morning routine!  Have a great one Twitterverse 
1588142,1,@Atmania Planning to have one in India? 
1588143,1,HOPE ENGLISH IS BETTER!!!!! 
1588144,1,@SukieBunny thanks! How is the bunny family? 
1588145,1,"@GourmetTweets I made the chicken noodle soup recipe in this month's GT, was fab "
1588146,1,grafting away.... 
1588147,1,"@Drakknar I hope you're right.  Oh, &amp; I remembered, the poste italiane I need to visit closes at 2pm everyday. No wonder it's so busy."
1588148,1,@miss_kelicious yesh yesh  i miss you la babe  sure feeling better? drink moreee water okay? hehe and sleeep earlier tonight!
1588149,1,Lunch time. Not really hungry coz I had 2 latte this morning. Bought one 4 myself and got one frm my bf. How can I say no if its frm him 
1588150,1,@MoneyandYouAust ... Thanks for keeping me posted 
1588151,1,@clemensk I'm glad your mac is fixed. Now maybe I can get some work done. It was so loud I could hear it from here. 
1588152,1,Counting down to Father's Day this weekend... make time to think about why you LOVE DAD so much. Don't wait till the day to remember it. 
1588153,1,Sitting outside in the sunny Dorset countryside working 
1588154,1,"hrhr, coldcaller was faster with hanging up (without saying goodbye) than me "
1588155,1,Yeaa schoolsout !!! I say yo 
1588156,1,"@Lil_Crazy_Jamie haha! em doin that, too.  some post are just nonsense. including mine. hahaha!"
1588157,1,"@ikki_oo yeah, all ok thanks  which is nice! Did they notice you?"
1588158,1,"Good morning, Happy Tuesday "
1588159,1,@xoshella Aw great photos! and you don't look horrible 
1588160,1,@Lilymissunshine Totally ! 
1588161,1,"@AQUILOGY Yup, you should read it "
1588162,1,and i will see you aal tomorrow! have fabulous dreams and days! 
1588163,1,"@nickjonas I LOVE THE NEW ALBUM  it's not out in Singapore though, a few more days. But i'm gna get it as soon as it's out! Love you "
1588164,1,Toys for sale list is here:  http://bit.ly/2hO7Jh     Just make me offers if you want anything 
1588165,1,"@nevali Yeah, you're right, I'm not sorry "
1588166,1,@CPKIII thanks for keeping me on track  i will do that!
1588167,1,@bowhaus yesss!! good good. 
1588168,1,"@cheydee that hot is it, i am in a aircon office right now, will venture out in a bit for some lunch! "
1588169,1,first big day in the big apple 
1588170,1,Finally! done with the homework and research! going to rest now 
1588171,1,@Ruchki I will for sure. Gonna read some more today and blog about it 
1588172,1,is fucking tired.. and is going to shower  tata!
1588173,1,@S_TypeBeats just tell him he's not getting any.. no need to explain yorself if you don't want too 
1588174,1,The airplane.  http://twitpic.com/7jaye
1588175,1,"@PodCastRob Yikes,that sucks Man!! Especially with ur Busy Schedule.Sending you All Kinds of Good Energy for when u Rerecord &amp; a Big Hug! "
1588176,1,"i made the milo crepe, not as good as i thought, wasnt very sweet, owell, doesnt hurt to try ay.  wanted to make one crepe, made 7 for all"
1588177,1,@sach1 kewl... hoping to get home for the monsoons 
1588178,1,"@sarahdessen walmart got it early. so, i got it saturday. but, i didn't read it yet. :p i have to finish 'the truth about forever' first "
1588179,1,@Char_SOS woooo awesome  i can't wait to see them  x
1588180,1,@Kelly__Rowland http://twitpic.com/7j9r9 - Love the curls.. I thought that guy with you is a girl... Gay maybe??? Just kidding.. 
1588181,1,"@Crupuscular I know, we really appreciate it!  Thank you @twitter"
1588182,1,@WendyMaltman Boots Meal Deal 
1588183,1,"@peterfacinelli im pulling for you to win the bet, i started twittering just to help you  lots of love from Slovenia"
1588184,1,@FinnPoitier Good morning Knerten 
1588185,1,@jangsoo hrm... thanks dude. i guess it's back to tmobile for me then 
1588186,1,"@H_Treasures_Den Do you sell on bonanzle? I do mostly ebay, antiques and collectibles "
1588187,1,"@JennaMadison thanks, I crashed hard, but am up drinking coffee. Don't worry I will make sure I properly hydrate my body "
1588188,1,is chilling at Heeren's Mac now 
1588189,1,Oi tyson i love you 
1588190,1,"@tuerush this one http://twitpic.com/73oiz, liked it very much  And the &quot;foggy&quot; one from Kiev."
1588191,1,Just got back from the gym &amp; had sushi with Simone 
1588192,1,Is on the way to fx for dinner with daddy and his mates  http://myloc.me/40Wa
1588193,1,scored Lady Sovereign's CD;; am v.happy  Man I love that woman.
1588194,1,@SQLRockstar Yes.  I spilled water on my keyboard.  
1588195,1,craps deleted...happy?? 
1588196,1,Kallie is an awesome trainer. I'm so proud 
1588197,1,@iusebiro Thanks 
1588198,1,I have an outfit for Friday  it looks so good
1588199,1,"@JudithLewis opt in, not spam "
1588200,1,almost done with bahasa indonesia assessment! wish me plenty of lucks 
1588201,1,@Schofe  just love your face  when u did the mud phobia  it was classic  
1588202,1,"@Fanny__ I understand. But Danny is .. Danny. That's all. I'm totally addicted to him, more than Harry. "
